region,zone_ugc,same_code,name,lon,lat,operational,source_url
PZ,PZZ110,057110,Grays Harbor Bar,-124.04,46.957,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ130,057130,West Entrance U.S. Waters Strait Of Juan De Fuca,-124.4717,48.3736,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ131,057131,Central U.S. Waters Strait Of Juan De Fuca,-123.6538,48.2151,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ132,057132,East Entrance U.S. Waters Strait Of Juan De Fuca,-122.948,48.2596,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ133,057133,Northern Inland Waters Including The San Juan Islands,-122.8031,48.6138,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ134,057134,Admiralty Inlet,-122.6729,48.0667,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ135,057135,Puget Sound and Hood Canal,-122.6094,47.5711,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ150,057150,Coastal Waters From Cape Flattery To James Island Out 10 Nm,-124.8435,48.2065,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ153,057153,Coastal Waters From James Island To Point Grenville Out 10 Nm,-124.5577,47.6192,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ156,057156,Coastal Waters From Point Grenville To Cape Shoalwater Out 10 Nm,-124.3062,47.0289,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ170,057170,Coastal Waters From Cape Flattery To James Island 10 To 60 Nm,-125.4961,48.1051,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ173,057173,Waters From James Island To Point Grenville 10 To 60 Nm,-125.4292,47.6093,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ176,057176,Coastal Waters From Point Grenville To Cape Shoalwater 10 To 60 Nm,-125.1249,47.0222,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ210,057210,Columbia River Bar,-123.7514,46.2309,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ251,057251,Coastal waters from Cape Shoalwater WA to Cape Falcon OR out 10 nm,-124.1232,46.2946,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ252,057252,Coastal waters from Cape Falcon to Cape Foulweather OR out 10 nm,-124.1115,45.2775,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ253,057253,Coastal waters from Cape Foulweather to Florence OR out 10 nm,-124.2174,44.404,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ271,057271,Waters from Cape Shoalwater WA to Cape Falcon OR from 10 to 60 nm,-124.936,46.2507,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ272,057272,Waters from Cape Falcon to Cape Foulweather OR from 10 to 60 nm,-124.8841,45.2709,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ273,057273,Waters from Cape Foulweather to Florence OR from 10 to 60 nm,-124.9727,44.3901,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ350,057350,Coastal waters from Florence to Cape Blanco OR out 10 nm,-124.4415,43.4236,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ356,057356,Coastal waters from Cape Blanco OR to Pt. St. George CA out 10 nm,-124.5003,42.3126,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ370,057370,Waters from Florence to Cape Blanco OR from 10 to 60 nm,-125.2069,43.4244,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ376,057376,Waters from Cape Blanco OR to Pt. St. George CA from 10 to 60 nm,-125.278,42.3124,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ410,057410,Humboldt Bay Bar,-124.2287,40.7565,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ415,057415,Humboldt Bay,-124.1709,40.7913,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ450,057450,Coastal waters from Pt. St. George to Cape Mendocino CA out 10 nm,-124.3031,41.1219,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ455,057455,Coastal waters from Cape Mendocino to Pt. Arena CA out 10 nm,-124.0829,39.7212,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ470,057470,Waters from Pt. St. George to Cape Mendocino CA from 10 to 60 nm,-125.0448,41.1222,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ475,057475,Waters from Cape Mendocino to Pt. Arena CA from 10 to 60 nm,-124.8448,39.7114,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ530,057530,"San Pablo Bay, Suisun Bay, the West Delta and the San Francisco Bay north of the Bay Bridge",-122.2767,38.0023,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ531,057531,San Francisco Bay South of the Bay Bridge,-122.2541,37.6422,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ535,057535,Monterey Bay,-121.9145,36.8085,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ540,057540,Coastal Waters from Point Arena to Point Reyes California out to 10 nm,-123.3934,38.485,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ545,057545,Coastal Waters from Point Reyes to Pigeon Point California out to 10 nm,-122.7263,37.672,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ560,057560,Coastal Waters from Pigeon Point to Point Pinos California out to 10 nm,-122.2632,36.926,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ565,057565,Coastal Waters from Point Pinos to Point Piedras Blancas California out to 10 nm,-121.7926,36.1325,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ570,057570,Waters from Point Arena to Point Reyes 10-60 NM,-124.1968,38.4612,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ571,057571,Waters from Point Reyes to Pigeon Point 10-60 NM,-123.5079,37.5925,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ575,057575,Waters from Pigeon Point to Point Pinos 10-60 NM,-123.0269,36.9035,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ576,057576,Waters from Point Pinos to Point Piedras Blancas 10-60 NM,-122.5525,36.1237,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ645,057645,Point Piedras Blancas to Point Sal westward out to 10 NM,-121.0136,35.2993,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ650,057650,East Santa Barbara Channel from Pt. Conception to Pt. Mugu CA including Santa Cruz Island,-119.7492,34.2489,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ655,057655,Inner waters from Point Mugu to San Mateo Pt. CA including Santa Catalina and Anacapa Islands,-118.598,33.606,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ670,057670,Point Piedras Blancas to Point Sal from 10 to 60 NM,-121.8002,35.2853,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ673,057673,Waters from Pt. Sal to Santa Cruz Island CA and westward 60 nm including San Miguel and Santa Rosa Islands,-121.0407,34.3218,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ676,057676,Outer waters from Santa Cruz Island to San Clemente Island to 60 NM offshore including San Nicolas and Santa Barbara Islands,-119.7735,33.5355,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ750,057750,Coastal Waters from San Mateo Point to the Mexican Border and out to 30 nm,-117.5853,32.9324,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ775,057775,Waters from San Mateo point to the Mexican Border Extending 30 to 60 nm out including San Clemente Island,-118.1241,32.8057,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ800,057800,Cape Flattery to Cape Shoalwater between 60 NM and 150 NM offshore,-126.9189,47.5947,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ805,057805,Cape Shoalwater to Cape Lookout between 60 NM and 150 NM offshore,-126.3375,45.9189,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ810,057810,"Cape Lookout to Florence, OR between 60 NM and 150 NM offshore",-126.3446,44.5287,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ815,057815,"Florence, OR to Point St. George between 60 NM and 150 NM offshore",-126.6655,42.8893,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ820,057820,Point St. George to Point Arena between 60 NM and 150 NM offshore,-126.3613,40.2889,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ825,057825,Point Arena to Pigeon Point between 60 NM and 150 NM offshore,-125.3887,37.9372,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ830,057830,Pigeon Point to Point Piedras Blancas between 60 NM and 150 NM offshore,-124.2301,36.321,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ835,057835,"Point Piedras Blancas to Santa Cruz Island, CA between 60 NM and 150 NM offshore",-122.8842,34.541,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ840,057840,"Santa Cruz Island, CA to San Clemente Island, CA between 60 NM and 150 NM offshore",-120.256,32.5989,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ900,057900,Cape Flattery to Cape Shoalwater between 150 NM and 250 NM offshore,-129.3384,47.6233,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ905,057905,Cape Shoalwater to Cape Lookout between 150 NM and 250 NM offshore,-128.6552,45.919,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ910,057910,"Cape Lookout to Florence, OR between 150 NM and 250 NM offshore",-128.5837,44.5387,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ915,057915,"Florence, OR to Point St. George between 150 NM and 250 NM offshore",-128.8492,42.8895,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ920,057920,Point St. George to Point Arena between 150 NM and 250 NM offshore,-128.4979,40.2048,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ925,057925,Point Arena to Pigeon Point between 150 NM and 250 NM offshore,-127.4812,37.7108,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ930,057930,Pigeon Point to Point Piedras Blancas between 150 NM and 250 NM offshore,-126.2475,36.0182,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ935,057935,"Point Piedras Blancas to Santa Cruz Island, CA between 150 NM and 250 NM offshore",-124.8594,34.1584,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ940,057940,"Santa Cruz Island, CA to 120W between 150 NM and 250 NM offshore",-122.1041,31.5138,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PZ,PZZ945,057945,"San Clemente Island, CA to Guadalupe Island from 60 NM offshore west to 120W",-118.5114,30.2026,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ011,058011,Glacier Bay,-136.2855,58.7341,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ012,058012,Northern Lynn Canal,-135.2963,59.0351,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ013,058013,Southern Lynn Canal,-135.0359,58.5282,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ021,058021,Icy Strait,-135.6347,58.2407,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ022,058022,Cross Sound,-136.4451,58.2054,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ031,058031,Stephens Passage,-133.9149,57.7976,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ032,058032,Northern Chatham Strait,-134.9441,57.6044,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ033,058033,Southern Chatham Strait,-134.4516,56.5004,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ034,058034,Frederick Sound,-133.6539,57.0007,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ035,058035,Sumner Strait,-133.4696,56.3560,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ036,058036,Clarence Strait,-131.7749,55.4143,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ053,058053,Yakutat Bay,-139.7032,59.7479,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ311,058311,Gulf of Alaska North of 57 Degrees North and East of 144 W,57.7376,-141.9074,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ312,058312,Gulf of Alaska South of 57 Degrees North and East of 144 W,55.9642,-140.5758,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ351,058351,Gulf of Alaska Offshore North of 57N and West of 144W,-146.8108,57.8347,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ352,058352,Gulf of Alaska Offshore South of 57N North of 55N and West of 144W,-148.1238,55.9624,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ411,058411,Bering Sea Offshore West of 180 and East of the International Date Line,177.0484,55.8835,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ412,058412,Bering Sea Offshore 171W to 180 and North of 56N,-175.4995,57.5223,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ413,058413,Bering Sea Offshore 171W to 180 and South of 56N,-175.7346,54.7174,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ414,058414,Bering Sea Offshore East of 171W,-167.6504,56.896,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ500,058500,Western US Arctic Offshore,-165.9835,71.8611,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ505,058505,Central US Arctic Offshore,-157.5491,73.4404,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ510,058510,Eastern US Arctic Offshore,-146.4418,72.677,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ641,058641,Dixon Entrance to Cape Decision out to 15 NM,-133.5399,55.3108,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ642,058642,Cape Decision to Cape Edgecumbe out to 15 NM,-135.2276,56.4772,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ643,058643,Cape Edgecumbe to Cape Spencer out to 15 NM,-136.3781,57.5495,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ644,058644,Cape Spencer to Cape Fairweather out to 15 NM,-137.5210,58.4271,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ651,058651,Cape Fairweather to Icy Cape out to 15 NM,-139.8841,59.3698,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ652,058652,Icy Cape to Cape Suckling out to 15 NM,-142.8043,59.9200,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ661,058661,Dixon Entrance to Cape Decision from 15 to 90 NM,-134.7818,54.8456,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ662,058662,Cape Decision to Cape Edgecumbe from 15 to 80 NM,-136.1277,56.0321,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ663,058663,Cape Edgecumbe to Cape Spencer from 15 to 80 NM,-137.4880,57.1808,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ664,058664,Cape Spencer to Cape Fairweather from 15 to 85 NM,-138.6056,57.9890,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ671,058671,Cape Fairweather to Icy Cape from 15 to 80 NM,-140.4136,58.8054,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ672,058672,Icy Cape to Cape Suckling from 15 to 80 NM,-142.9001,59.2246,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ710,058710,Cape Suckling to Gravel Point out to 15 NM,-145.0073,60.0367,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ711,058711,Gravel Point to Cape Cleare out to 15 NM,-146.7999,59.9597,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ712,058712,Cape Suckling to Cape Cleare from 15 to 75 NM,-145.8688,59.2313,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ714,058714,Resurrection Bay,-149.3896,60.0601,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ715,058715,Cape Cleare to Gore Point out to 15 NM,-149.4421,59.5801,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ716,058716,Cape Cleare to Gore Point from 15 to 75 NM,-148.8349,59.0541,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ720,058720,Port of Valdez,-146.4468,61.1033,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ721,058721,Valdez Narrows,-146.6231,61.0495,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ722,058722,Valdez Arm,-146.8368,60.9159,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ723,058723,Passage Canal,-148.5742,60.8071,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ724,058724,Northwest Prince William Sound,-147.7945,60.8144,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ725,058725,Central and Eastern Prince William Sound,-146.7761,60.5758,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ726,058726,Southwest Prince William Sound,-147.8565,60.2098,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ730,058730,West of Barren Islands Including Kamishak Bay,-153.0767,59.2115,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ731,058731,Barren Islands East,-151.7655,58.7790,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ732,058732,Marmot Island to Sitkinak out to 15 NM,-152.6382,57.2710,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ733,058733,Gore Point to Marmot Island from 15 to 80 NM,-150.3872,58.3462,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ734,058734,Marmot Island To Sitkinak from 15 to 85 NM,-151.9455,56.7630,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ736,058736,Chiniak Bay,-152.3391,57.7030,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ737,058737,Marmot Bay,-152.5326,58.0060,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ738,058738,Shelikof Strait,-154.0675,58.0326,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ740,058740,Cook Inlet North Kalgin Island,-150.8681,60.9274,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ741,058741,Kachemak Bay,-151.5740,59.5799,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ742,058742,Cook Inlet Kalgin Island to Point Bede,-152.2090,59.9695,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ750,058750,Sitkinak to Castle Cape out to 15 NM,-155.9481,56.7104,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ751,058751,Sitkinak to Castle Cape from 15 to 100 NM,-155.6852,55.4850,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ752,058752,Castle Cape to Cape Sarichef out to 15 NM,-159.6199,55.6095,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ753,058753,Castle Cape to Cape Tolstoi from 15 to 100 NM,-158.9058,54.6690,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ754,058754,Cape Tolstoi to Cape Sarichef out to 15 NM,-162.9128,54.7565,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ755,058755,Cape Tolstoi to Cape Sarichef from 15 to 100 NM,-161.9391,53.9891,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ756,058756,Port Heiden to Nelson Lagoon out to 15 NM,-160.5117,56.3411,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ757,058757,Port Heiden to Nelson Lagoon from 15 to 60 NM,-161.0073,56.8554,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ758,058758,Nelson Lagoon to Cape Sarichef out to 15 NM,-163.4308,55.3139,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ759,058759,Nelson Lagoon to Cape Sarichef from 15 to 70 NM,-164.0072,55.8200,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ760,058760,Bristol Bay greater than 15 NM,-159.4368,57.8934,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ761,058761,Bristol Bay from Port Heiden to Cape Chichagof out to 15 NM,-158.2624,57.5552,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ762,058762,Bristol Bay from Cape Chichagof to Cape Pierce out to 15 NM,-159.4542,58.5754,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ763,058763,Kuskokwim Delta and Etolin Strait out to 15 NM,-163.7315,59.7326,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ764,058764,Kuskokwim Delta from 15 to 80 NM,-164.0095,58.5958,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ765,058765,North and West of Nunivak Island,-167.8796,60.4338,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ766,058766,Pribilof Islands Nearshore Waters,-169.9591,56.8940,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ767,058767,Saint Matthew Island Waters,-153.8547,60.3760,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ770,058770,Cape Sarichef to Nikoski Bering Side out to 15 NM,-167.1695,53.8595,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ771,058771,Unalaska Bay,-166.5259,53.9484,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ772,058772,Cape Sarichef to Nikoski Bering Side from 15 to 85 NM,-167.5902,54.5387,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ773,058773,Cape Sarichef to Nikoski Pacific Side out to 15 NM,-166.6848,53.4792,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ774,058774,Cape Sarichef to Nikoski Pacific Side from 15 to 85 NM,-165.8417,52.9616,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ775,058775,Nikolski to Seguam Bering Side from 15 to 100 NM,-170.7938,52.7983,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ776,058776,Nikolski to Seguam Bering Side from 15 to 85 NM,-171.4574,53.3605,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ777,058777,Nikolski to Seguam Pacfic Side out to 15 NM,-170.6717,52.4683,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ778,058778,Nikolski to Seguam Pacific Side from 15 to 75 NM,-170.2822,51.8628,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ780,058780,Seguam to Adak Bering Side out to 15 NM,-174.9748,52.2408,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ781,058781,Seguam to Adak Bering Side from 15 to 85 NM,-175.2672,52.9027,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ782,058782,Seguam to Adak Pacific Side out to 15 NM,-174.6944,51.8455,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ783,058783,Seguam to Adak Pacific Side from 15 to 75 NM,-174.4417,51.2178,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ784,058784,Adak to Kiska Bering Side,-3.1078,52.5340,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
PK,PKZ785,058785,Adak to Kiska Pacific Side,-20.3013,51.1697,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
