NAME,NOM,CAPCPGCODE,LAT_DD,LON_DD,WATRBODY_C,PROVINCE_C,COUNTRY_C
,Saint-Barthélemy,"2452055",46.21430959010,-73.16550759170,,QC,CA
,Saint-Denis-sur-Richelieu,"2457068",45.75325547510,-73.13026463410,,QC,CA
Tillsonburg,,"3532004",42.85911151800,-80.73265405110,,ON,CA
Roblin,,"4604051",49.11317993540,-99.29005732490,,MB,CA
,Saint-Eugène-de-Ladrière,"2410075",48.18784259310,-68.69772533070,,QC,CA
Gravelbourg,,"4703071",49.87471614930,-106.55533636600,,SK,CA
Abernethy,,"4706046",50.74478753760,-103.41784239900,,SK,CA
Argentia Beach,,"4811003",53.05261679560,-114.02636921700,,AB,CA
,La Trinité-des-Monts,"2410010",48.13209333460,-68.41072035580,,QC,CA
Prud'Homme,,"4715016",52.33662417170,-105.89380379000,,SK,CA
Chilliwack,,"5909020",49.14258815200,-121.92941568300,,BC,CA
Evanturel,,"3554049",47.79698867400,-79.82247188070,,ON,CA
Blood 148,,"4803802",49.46326719290,-113.20511586500,,AB,CA
Shoal Lake,,"4615061",50.46130141250,-100.64559403700,,MB,CA
Ethelbert,,"4617067",51.52825783200,-100.39680286800,,MB,CA
Rocanville,,"4705038",50.38017667600,-101.68861708900,,SK,CA
Curve Lake First Nation 35,,"3515019",44.48138579360,-78.35886368740,,ON,CA
Richibucto,,"1308018",46.68020717220,-64.88047187870,,NB,CA
Albert Flat 5,,"5909876",49.52180181260,-121.42130787000,,BC,CA
,Saint-Norbert-d'Arthabaska,"2439043",46.08634837680,-71.81451691940,,QC,CA
,Très-Saint-Sacrement,"2469030",45.16444300520,-73.86159182060,,QC,CA
Lot 49,,"1102012",46.20183404850,-62.94978108400,,PE,CA
Rhineland,,"4603036",49.12479787180,-97.63565672190,,MB,CA
MacNutt,,"4705096",51.08463733000,-101.60527571800,,SK,CA
Louis Squinas Ranch 14,,"5941834",52.58486411720,-125.45909141600,,BC,CA
Rockwood,,"4614036",50.28622033300,-97.28736279870,,MB,CA
,Port-Daniel--Gascons,"2402047",48.15878906390,-64.89455680540,,QC,CA
Vermilion River County,,"4810036",53.37406289860,-110.45356380500,,AB,CA
Pigeon Lake NB8A,,"4811802",52.98818925830,-113.94592501700,,AB,CA
Briercrest,,"4706018",50.16747937890,-105.26514386800,,SK,CA
Cobalt,,"3554008",47.39925534840,-79.68499029610,,ON,CA
Clair,,"1313039",47.26482713060,-68.62042420560,,NB,CA
Turtleford,,"4717041",53.38795317640,-108.95873981500,,SK,CA
,Lac-Achouakan,"2493906",48.06188761270,-71.59428156880,,QC,CA
Thames Centre,,"3539027",43.03719140880,-81.07933472990,,ON,CA
Veteran,,"4804021",52.00088830060,-111.11696257400,,AB,CA
Calmar,,"4811019",53.26367705340,-113.80711028600,,AB,CA
Improvement District No.  9 Banff,,"4815032",51.54411010840,-116.12484132300,,AB,CA
Valley River 63A,,"4616046",51.23076457790,-100.94056779400,,MB,CA
Antler No. 61,,"4701047",49.62071960530,-101.71290835900,,SK,CA
Tecumseh,,"3537048",42.24133804930,-82.91606390270,,ON,CA
Mervin,,"4717039",53.33387369970,-108.87345460500,,SK,CA
"Division No.  9, Subd. C",,"1009021",51.17401025590,-56.72907288520,,NL,CA
Keys No. 303,,"4709046",51.76788114920,-102.22631644700,,SK,CA
Nickeyeah 25,,"5933850",50.20915808960,-121.58568772600,,BC,CA
Maugerville,,"1303016",46.13000780940,-66.28591789610,,NB,CA
Drinkwater,,"4706019",50.29488314360,-105.13339528500,,SK,CA
Brokenhead,,"4612054",50.12967872140,-96.51522923210,,MB,CA
,Lac-Brome,"2446075",45.22901336420,-72.57319640440,,QC,CA
,Lac-Matapédia,"2407914",48.57264935640,-67.51344077830,,QC,CA
Wise Creek No. 77,,"4704028",49.65463888520,-107.83400110100,,SK,CA
,Sainte-Hélène-de-Bagot,"2454095",45.73511928640,-72.73959554030,,QC,CA
Albertville,,"4715085",53.39609487470,-105.53911683200,,SK,CA
Daly,,"4607075",49.97417008320,-100.27920322100,,MB,CA
"Division No.  7, Subd. M",,"1007001",48.00325690380,-53.75197629220,,NL,CA
Semiahmoo,,"5915801",49.01262090550,-122.76844626500,,BC,CA
Saulteaux 159,,"4717813",53.14239355390,-108.31856392500,,SK,CA
Parry Sound,,"3549032",45.35031118860,-80.03628233810,,ON,CA
"Division No.  1, Subd. Y",,"1001293",47.49585356250,-53.56360643000,,NL,CA
"Division No.  7, Subd. B",,"1007051",49.01034155750,-53.93755199600,,NL,CA
Beresford,,"1315015",47.69933766790,-65.70519056280,,NB,CA
Piapot 75,,"4706809",50.75849794040,-104.43106264000,,SK,CA
Lone Tree No. 18,,"4704006",49.13136970660,-108.21532307300,,SK,CA
Coverdale,,"1306014",46.00025123760,-64.88591350090,,NB,CA
Nain,,"1011035",56.52871608770,-61.74869918080,,NL,CA
Dalhousie,,"1314008",48.01888071390,-66.50395020990,,NB,CA
River of Ponds,,"1009048",50.52957071580,-57.38378371830,,NL,CA
Kentville,,"1207012",45.07204788880,-64.51739694070,,NS,CA
Fisher,,"4618068",51.07155540520,-97.65697962000,,MB,CA
Hearst,,"3556076",49.68867499630,-83.65946581580,,ON,CA
"Division No.  2, Subd. H",,"1002016",47.15905349730,-55.66980912000,,NL,CA
Goodsoil,,"4717066",54.40438507820,-109.23602060200,,SK,CA
Nelson,,"5903015",49.48020537690,-117.36624014300,,BC,CA
,Saint-François-d'Assise,"2406055",47.98615484690,-67.16780013640,,QC,CA
,Blainville,"2473015",45.68417639320,-73.85418207050,,QC,CA
Alexandria,,"5941882",52.56988364730,-122.48414785900,,BC,CA
,Senneterre,"2489045",48.36602107490,-77.31234071940,,QC,CA
Victoria Beach,,"4601078",50.72969409570,-96.54047769910,,MB,CA
Lake of Bays,,"3544027",45.30390514110,-79.01770289020,,ON,CA
St-Lazare,,"4615051",50.44684590440,-101.30328480800,,MB,CA
Burton,,"1303011",45.80090748970,-66.40660134260,,NB,CA
Pacquet,,"1008078",49.99273851810,-55.89743186320,,NL,CA
Chester No. 125,,"4705018",50.17854115340,-103.03242578800,,SK,CA
,Saint-François-du-Lac,"2450128",46.06777567530,-72.86964917100,,QC,CA
Hanover,,"4602041",49.47417121370,-96.80030688090,,MB,CA
Port au Port East,,"1004021",48.58030874030,-58.67145495940,,NL,CA
Moravian 47,,"3536029",42.56734218650,-81.88114670890,,ON,CA
Torbay,,"1001509",47.65954642720,-52.75307080840,,NL,CA
,Sainte-Germaine-Boulé,"2487030",48.59860682140,-79.10804649610,,QC,CA
Sarnia No. 221,,"4706063",50.95651765810,-105.39675507000,,SK,CA
Woodland Cree 226,,"4817856",56.49410298910,-116.52035225000,,AB,CA
,Hope,"2405025",48.10760368610,-65.22400763720,,QC,CA
Flower's Cove,,"1009024",51.29587157000,-56.71925054520,,NL,CA
South Baptiste,,"4813055",54.72491620390,-113.56037737300,,AB,CA
St. Andrews No. 287,,"4712004",51.48825348310,-107.90186356700,,SK,CA
Greater Napanee,,"3511015",44.21513937590,-76.98529087830,,ON,CA
,Preissac,"2488090",48.37976398590,-78.41677937150,,QC,CA
Tacla Lake (Ferry Landing) 9,,"5951811",55.32018678530,-126.02794184000,,BC,CA
Prophet River 4,,"5959810",58.09331385330,-122.71023573400,,BC,CA
,Ayer's Cliff,"2445035",45.17341382360,-72.04949787750,,QC,CA
Kenaston,,"4711036",51.50136182090,-106.26968174900,,SK,CA
Martensville,,"4711070",52.29149667730,-106.65745610500,,SK,CA
Comfort Cove-Newstead,,"1008039",49.35772236240,-54.87550811130,,NL,CA
Courtenay,,"5926010",49.69634781780,-124.97937290900,,BC,CA
Tsawwassen,,"5915802",49.04356790010,-123.09857786100,,BC,CA
,Warden,"2447030",45.37874044220,-72.51341045210,,QC,CA
Cartier,,"4610043",49.89348052740,-97.70839739870,,MB,CA
Poplar Bay,,"4811005",53.00537711200,-114.10509893600,,AB,CA
Lac-Baker,,"1313036",47.33948925630,-68.69095905480,,NB,CA
Bulkley-Nechako C,,"5951015",55.19947099010,-125.02380509500,,BC,CA
Daysland,,"4807039",52.86769261140,-112.26365265800,,AB,CA
,Rivière-Ojima,"2487904",48.88268335740,-78.77401451090,,QC,CA
Homalco 9,,"5924840",49.95277577430,-125.24417572800,,BC,CA
Bishop's Cove,,"1001394",47.63423213240,-53.22881151660,,NL,CA
,Belcourt,"2489050",48.39913279830,-77.44086405830,,QC,CA
Lac Baker,,"1313037",47.34552211930,-68.64662779540,,NB,CA
Kinley,,"4712052",52.07112595400,-107.42638308800,,SK,CA
Norman's Cove-Long Cove,,"1001285",47.56273017100,-53.68958389630,,NL,CA
,Lac-Cabasta,"2462919",47.53220719970,-74.55811680660,,QC,CA
Rankin Location 15D,,"3557075",46.56166948110,-84.24922410520,,ON,CA
,Saint-Gabriel-de-Valcartier,"2422025",47.04281962840,-71.59388758900,,QC,CA
Cheam 1,,"5909837",49.19722209350,-121.76917679300,,BC,CA
Missinipe,,"4718062",55.60080945090,-104.77125800100,,SK,CA
"Cumberland, Subd. B",,"1211006",45.58304538570,-64.14702291090,,NS,CA
,Puvirnituq,"2499120",60.04534826170,-77.27530995180,,QC,CA
,Kingsbury,"2442070",45.57413083860,-72.13501475560,,QC,CA
Neyaashiinigmiing 27,,"3541060",44.91285209460,-81.03956733640,,ON,CA
,Sainte-Luce,"2409092",48.59906959920,-68.43707464840,,QC,CA
Buffalo Point 36,,"4601070",49.01664616920,-95.25637771950,,MB,CA
,Saint-Cyrille-de-Wendover,"2449070",45.92872300290,-72.41677454830,,QC,CA
Saint-Léonard,,"1313006",47.17146931540,-67.92002190050,,NB,CA
,Sainte-Anne-de-Sorel,"2453065",46.07295434460,-73.02600476600,,QC,CA
Tipella 7,,"5909848",49.77420286070,-122.22166257200,,BC,CA
Saint John,,"1301006",45.26736717380,-66.06373507000,,NB,CA
,Sheenboro,"2484095",46.12524568930,-77.36619691750,,QC,CA
Beatty,,"4715052",52.89962088360,-104.80493650200,,SK,CA
Point Edward,,"3538031",42.99370907940,-82.40949859750,,ON,CA
,Lyster,"2432065",46.38195659770,-71.60070041910,,QC,CA
Cowichan Valley A,,"5919043",48.61516462440,-123.54283670300,,BC,CA
Silver Creek,,"4616019",50.72981718090,-101.09713450800,,MB,CA
"Antigonish, Subd. A",,"1214001",45.72362726640,-61.95146556270,,NS,CA
Richard,,"4716026",52.69254011180,-107.70296161100,,SK,CA
Aylmer,,"3534011",42.77479720430,-80.98531225450,,ON,CA
,Val-David,"2478010",46.03371288970,-74.21183455340,,QC,CA
,Sainte-Perpétue,"2417030",47.07638049320,-69.89796659970,,QC,CA
Ponhook Lake 10,,"1204009",44.16857549070,-64.99656868520,,NS,CA
Lumby,,"5937005",50.24964072890,-118.97194761500,,BC,CA
Stullawheets 8,,"5909841",49.47094230650,-121.42566757400,,BC,CA
,Saint-Émile-de-Suffolk,"2480125",45.94480608280,-74.92170447860,,QC,CA
St. Peter No. 369,,"4715001",52.27490538800,-104.79758611000,,SK,CA
Bonnechere Valley,,"3547035",45.45463594350,-77.15586856000,,ON,CA
,Saint-Elzéar-de-Témiscouata,"2413085",47.56917368370,-69.07034010590,,QC,CA
Oliver Paipoonge,,"3558011",48.39956293010,-89.50694449620,,ON,CA
Fairford (Part) 50,,"4619060",51.62382108540,-98.44289267610,,MB,CA
,Roquemaure,"2487015",48.61294448250,-79.42638065910,,QC,CA
St. Joseph,,"3557008",46.26832875330,-84.01660641000,,ON,CA
Wabauskang 21,,"3560084",50.40225989000,-93.17789041430,,ON,CA
"Division No.  5, Subd. C",,"1005016",48.77275705640,-57.98518761610,,NL,CA
Neskonlith,,"5933838",50.77080733480,-119.74275751500,,BC,CA
,Harrington,"2476065",45.85288317480,-74.62267347670,,QC,CA
,Salluit,"2499135",62.20148876810,-75.63293956490,,QC,CA
,Saint-Cyprien,"2412005",47.87229581620,-68.96465855090,,QC,CA
Krydor,,"4716019",52.78783350680,-107.07618075900,,SK,CA
Dundurn,,"4711063",51.80790738840,-106.50256432600,,SK,CA
Hampden,,"1005008",49.54050284000,-56.88140158600,,NL,CA
,Quaqtaq,"2499115",61.03567410990,-69.57957653030,,QC,CA
Lot 66,,"1101011",46.20677609760,-62.75637372340,,PE,CA
Milestone,,"4702067",49.99324091560,-104.51855823400,,SK,CA
Sainte-Anne-de-Madawaska,,"1313012",47.25367694890,-68.02272901080,,NB,CA
,Baie-des-Chaloupes,"2479920",46.61236643670,-74.64144623660,,QC,CA
"Division No.  7, Subd. N",,"1007045",48.68761960280,-54.53494407300,,NL,CA
Caledon,,"3521024",43.84901094670,-79.90215559670,,ON,CA
,Pointe-Claire,"2466097",45.44089580360,-73.80591028690,,QC,CA
Osnaburgh 63A,,"3558085",51.06736349260,-90.26123210500,,ON,CA
,Ruisseau-Ferguson,"2406904",48.03029101770,-67.45126106770,,QC,CA
Poundmaker 114,,"4713835",52.85257190380,-108.94719826900,,SK,CA
Clarence-Rockland,,"3502036",45.47975869080,-75.21072909790,,ON,CA
Osler,,"4711075",52.36443318190,-106.53809030300,,SK,CA
Lakahahmen 11,,"5909880",49.18469804180,-122.07633661300,,BC,CA
Airdrie,,"4806021",51.27675421090,-114.01281652300,,AB,CA
St. Walburg,,"4717036",53.63042332460,-109.19915445200,,SK,CA
Newcombe No. 260,,"4708071",51.18856446200,-109.15204703700,,SK,CA
Alberni-Clayoquot F,,"5923039",49.18916128590,-124.71864950700,,BC,CA
Marystown,,"1002024",47.15751882680,-55.15960450270,,NL,CA
Stettler,,"4807026",52.32182146900,-112.72152937000,,AB,CA
Salmon River Meadow 7,,"5941862",52.97261537000,-125.15443114100,,BC,CA
Rockyford,,"4805022",51.23260939700,-113.13990129200,,AB,CA
Rocanville No. 151,,"4705037",50.42031128480,-101.75278045300,,SK,CA
Dover,,"1007057",48.88674511050,-53.95349365230,,NL,CA
Small Point-Adam's Cove-Blackhead-Broad Cove,,"1001352",47.84381497960,-53.08946331000,,NL,CA
,Matapédia,"2406045",47.97493184370,-66.95960442010,,QC,CA
,Otterburn Park,"2457030",45.53883195390,-73.20861718400,,QC,CA
Grass Lake No. 381,,"4713056",52.27395421280,-109.36755905800,,SK,CA
Pemynoos 9,,"5933857",50.48671081250,-121.26680451700,,BC,CA
Meath Park,,"4715092",53.44265292840,-105.36871906800,,SK,CA
Lawtonia No. NB5,,"4707014",50.17924549090,-107.03087653600,,SK,CA
Duncan Lake 2,,"5951821",54.41985286540,-126.13480614100,,BC,CA
Opaskwayak Cree Nation 21A,,"4621033",53.78068997980,-101.23814771000,,MB,CA
Grant No. 372,,"4715014",52.31365564810,-106.01080545300,,SK,CA
,Aumond,"2483090",46.50059471990,-75.83970803930,,QC,CA
,Lac-Duparquet,"2487902",48.46688571790,-79.40833195190,,QC,CA
St. Clair,,"3538003",42.77053321980,-82.35990111420,,ON,CA
,Notre-Dame-de-la-Merci,"2462055",46.24809346150,-74.03381146570,,QC,CA
,Saint-Alexis,"2463025",45.94443828910,-73.63492559300,,QC,CA
Manitou Beach,,"4711054",51.71922579920,-105.44511557200,,SK,CA
Dakota Tipi 1,,"4609027",49.94793519060,-98.34558696630,,MB,CA
,Grenville-sur-la-Rouge,"2476052",45.70754720260,-74.66021976100,,QC,CA
,Pointe-Calumet,"2472020",45.49492120340,-73.96509503650,,QC,CA
,Notre-Dame-de-Montauban,"2435005",46.90271375120,-72.29824472010,,QC,CA
,Sainte-Hedwidge,"2491030",48.40499413200,-72.43507646000,,QC,CA
,Pointe-aux-Outardes,"2496030",49.01683034980,-68.35551113790,,QC,CA
Powerview-Pine Falls,,"4601075",50.56497973150,-96.21110409580,,MB,CA
Flett's Springs No. 429,,"4715051",52.80012040200,-104.84105710900,,SK,CA
Smoky Lake County,,"4812022",54.23848887160,-112.25943721100,,AB,CA
Garden,,"5941884",51.43569498620,-124.05012300900,,BC,CA
Grand Bank,,"1002019",47.08965216700,-55.75522584420,,NL,CA
Enterprise No. 142,,"4708021",50.34967727210,-109.85860559000,,SK,CA
,Authier,"2487050",48.73522510120,-78.83179226630,,QC,CA
Unity,,"4713074",52.44084059770,-109.16046871500,,SK,CA
Enniskillen No. 3,,"4701011",49.12994254710,-102.20891321600,,SK,CA
Kamsack,,"4709039",51.56181229000,-101.89527735700,,SK,CA
Main Brook,,"1009028",51.16682196830,-55.98695909220,,NL,CA
Lower Post,,"5957813",59.92538031260,-128.49235629600,,BC,CA
Sally's Cove,,"1009037",49.72426790780,-57.93082509820,,NL,CA
"Division No.  1, Subd. N",,"1001441",47.50993293490,-53.21157133370,,NL,CA
Alberni-Clayoquot C,,"5923049",49.22355687730,-125.80773366000,,BC,CA
,Manawan,"2462802",47.20847160970,-74.38338106100,,QC,CA
Montana NB9,,"4808813",52.73419144910,-113.43925658700,,AB,CA
Kinoosao-Thomas Clark 204,,"4718854",57.07983291150,-102.01159168000,,SK,CA
Lantzville,,"5921008",49.23190111930,-124.10011534500,,BC,CA
,Lac-Bazinet,"2479910",47.55471338330,-74.85762618280,,QC,CA
,Pincourt,"2471070",45.36955692820,-73.98202487340,,QC,CA
Simpson,,"4711041",51.45210764770,-105.44496184100,,SK,CA
Saanich,,"5917021",48.49628011880,-123.38727251700,,BC,CA
Frenchman's Cove,,"1002017",47.16313552980,-55.41746760140,,NL,CA
Carlow/Mayo,,"3512065",45.15319894060,-77.63157862410,,ON,CA
,Saint-Jacques-de-Leeds,"2431140",46.29175133820,-71.33186244930,,QC,CA
Nanaimo G,,"5921034",49.37627388820,-124.40319338500,,BC,CA
Manning,,"4817078",56.92548346670,-117.60527507200,,AB,CA
Thompson,,"4603058",49.36464810950,-98.24908349000,,MB,CA
,Sainte-Agathe-des-Monts,"2478032",46.07227424370,-74.30516498970,,QC,CA
Bawlf,,"4810009",52.91834308990,-112.46569891100,,AB,CA
Port Hope Simpson,,"1010009",52.54326550310,-56.33005112790,,NL,CA
,Melbourne,"2442075",45.59647820670,-72.17718397380,,QC,CA
Kitsumkaylum 1,,"5949804",54.52745488710,-128.67486367100,,BC,CA
Deep Creek 2,,"5941805",52.26078066630,-122.09252084300,,BC,CA
"Stoney 142, 143, 144",,"4815802",51.15793914670,-114.89342263600,,AB,CA
Pierceland,,"4717067",54.34176668720,-109.78613899800,,SK,CA
Lunenburg,,"1206006",44.37692573750,-64.31956190030,,NS,CA
Wakefield,,"1311014",46.24061585000,-67.62474073680,,NB,CA
Cypress County,,"4801003",50.01417580910,-110.58326072000,,AB,CA
Clearwater County,,"4809002",52.30723583750,-115.65951251000,,AB,CA
,Saint-Théodore-d'Acton,"2448045",45.69355120350,-72.57181485810,,QC,CA
Fountain  1,,"5931816",50.73563008240,-121.86249890100,,BC,CA
Babine 17,,"5949819",55.02911315560,-127.33888405000,,BC,CA
Alexis Creek 16,,"5941818",52.17513955560,-124.31501191300,,BC,CA
Sackville,,"1307009",45.91679862470,-64.38956567360,,NB,CA
Gibsons,,"5929005",49.40135941640,-123.51425664800,,BC,CA
Melancthon,,"3522019",44.14947179680,-80.29155548360,,ON,CA
,Lac-De La Bidière,"2479912",47.37729376860,-74.96917200400,,QC,CA
,Lac-Santé,"2462916",46.62762693540,-74.47805522180,,QC,CA
Oyster Bay 12,,"5919816",49.01848517540,-123.85766495200,,BC,CA
Central Coast D,,"5945012",52.37165042580,-126.64703275800,,BC,CA
Lot 61,,"1101008",46.11577269510,-62.51987291570,,PE,CA
Hammond,,"1305001",45.56863814100,-65.39465555380,,NB,CA
Elhlateese 2,,"5923805",49.02503303010,-125.04494181000,,BC,CA
Hiawatha First Nation,,"3515008",44.18791993100,-78.21311270590,,ON,CA
Westfield,,"1305011",45.34321377570,-66.28648482380,,NB,CA
Lot 33,,"1102049",46.39919733270,-63.18691328030,,PE,CA
Bearskin Lake,,"3560095",53.88109563890,-90.95195359340,,ON,CA
Steinbach,,"4602044",49.52761407170,-96.68317234110,,MB,CA
Sandy Bay,,"4718058",55.48944256420,-102.29804767200,,SK,CA
Harris 3,,"5937805",50.38726334260,-119.23356957500,,BC,CA
Strathclair,,"4615064",50.45751061770,-100.37111077900,,MB,CA
Medstead No. 497,,"4716062",53.39290939580,-107.99481622400,,SK,CA
,Notre-Dame-de-l'Île-Perrot,"2471065",45.37331714870,-73.89614518400,,QC,CA
Oyen,,"4804014",51.34559267830,-110.48384984800,,AB,CA
Marriott No. 317,,"4712034",51.75079378460,-107.91806210400,,SK,CA
Grand Coulee,,"4706028",50.43191327440,-104.81751279700,,SK,CA
Tzart-Lam 5,,"5919821",48.75954143390,-123.82919490900,,BC,CA
105 Mile Post 2,,"5933845",50.73192422000,-121.31367434700,,BC,CA
Saint-Joseph,,"1313022",47.55788349870,-68.30815464540,,NB,CA
Camrose County,,"4810001",52.91557288050,-112.75895743000,,AB,CA
,Saint-Esprit,"2463030",45.90438901450,-73.66918892160,,QC,CA
Arborfield,,"4714062",53.10635150180,-103.66022100900,,SK,CA
,Sainte-Perpétue,"2450050",46.07818363630,-72.45405020550,,QC,CA
Babine Lake 21B,,"5951847",54.48583948460,-125.64018415200,,BC,CA
Heart's Content,,"1001325",47.85153396570,-53.35725909580,,NL,CA
Marquis,,"4707044",50.61901444990,-105.71899883400,,SK,CA
Hillsborough,,"1306025",45.92029464590,-64.65046167320,,NB,CA
,Barraute,"2488022",48.42971495380,-77.67052016250,,QC,CA
,Mashteuiatsh,"2491802",48.56902681370,-72.24958997040,,QC,CA
King's Cove,,"1007027",48.55963962180,-53.37330190770,,NL,CA
,Plaisance,"2480045",45.61242768310,-75.09490479300,,QC,CA
Southern Harbour,,"1001267",47.72248157250,-53.95335802560,,NL,CA
,Cap-Santé,"2434030",46.69674028170,-71.78833452440,,QC,CA
Winslow No. 319,,"4713028",51.75052378380,-108.76779620600,,SK,CA
Wawanesa,,"4607047",49.59344329430,-99.68133269530,,MB,CA
Ming's Bight,,"1008095",49.97486456580,-56.04140506990,,NL,CA
Sturgeon Lake 154A,,"4818818",55.12706766230,-117.45848340600,,AB,CA
Hague,,"4715034",52.51049922340,-106.41700254400,,SK,CA
Kulspai 6,,"5949807",54.49321426930,-128.58430185700,,BC,CA
Burns Lake,,"5951022",54.22490969390,-125.72347948700,,BC,CA
Dog Creek 1,,"5941806",51.58721337350,-122.20467433900,,BC,CA
Qu'Appelle,,"4706036",50.54271003060,-103.87639431900,,SK,CA
Langham,,"4711067",52.35916504290,-106.95704577500,,SK,CA
Laurentian Hills,,"3547090",45.98797470340,-77.51312378080,,ON,CA
Simonds,,"1301004",45.30462981580,-65.79912214910,,NB,CA
Petit-Rocher,,"1315014",47.78515791640,-65.72395679220,,NB,CA
,Saint-Séverin,"2435020",46.65820893450,-72.49684686360,,QC,CA
Ladysmith,,"5919021",48.97832014760,-123.80848008300,,BC,CA
,Disraeli,"2431015",45.89592855220,-71.34555066070,,QC,CA
Johnson,,"3557016",46.36325327880,-83.89283082790,,ON,CA
,Notre-Dame-des-Monts,"2415025",47.66541376070,-70.41830049990,,QC,CA
Kettle Point 44,,"3538056",43.19307838180,-82.00413703190,,ON,CA
Lacadena No. 228,,"4708042",50.88186238490,-108.15364126800,,SK,CA
Lot 22,,"1102041",46.38845244900,-63.39818189520,,PE,CA
East Kootenay B,,"5901019",49.21134484970,-115.19386503800,,BC,CA
Coldstream,,"5937010",50.22757782080,-119.17457821000,,BC,CA
Hepburn,,"4715027",52.52422586350,-106.73101230400,,SK,CA
Fermeuse,,"1001136",46.97298482880,-52.97734386570,,NL,CA
Wahta Mohawk Territory,,"3544071",45.01249080840,-79.73253041000,,ON,CA
,Saint-Adrien-d'Irlande,"2431095",46.11889395940,-71.42979492840,,QC,CA
Granville Lake,,"4623039",56.22691189050,-100.56257276300,,MB,CA
Cape Broyle,,"1001126",47.09443912770,-52.94267856890,,NL,CA
,Saint-Bruno,"2493030",48.47354313000,-71.62561752930,,QC,CA
,Tingwick,"2439025",45.88738300860,-71.92436146980,,QC,CA
Springdale,,"1008061",49.51264250610,-56.06290863090,,NL,CA
Bathurst,,"1315008",47.48445767210,-65.79040354640,,NB,CA
Metchosin,,"5917042",48.37440496140,-123.56565428600,,BC,CA
Harvey,,"1306004",45.67764294270,-64.77746783740,,NB,CA
"Division No.  7, Subd. A",,"1007056",49.19416329330,-53.52509479110,,NL,CA
Morell,,"1101048",46.41496997250,-62.70555752820,,PE,CA
Ahaminaquus 12,,"5924803",49.68223918750,-126.11988299800,,BC,CA
St. Paul,,"4812018",53.98903165050,-111.28915281300,,AB,CA
,Saint-Nérée,"2419045",46.70879434300,-70.70987126190,,QC,CA
North Norfolk,,"4608045",49.93133622640,-98.83164541750,,MB,CA
Lashburn,,"4717024",53.12610962760,-109.61482031800,,SK,CA
Kimberley,,"5901028",49.66787002030,-115.98279096000,,BC,CA
Preeceville No. 334,,"4709062",52.10093225640,-102.64800872900,,SK,CA
Tecumseh No. 65,,"4701063",49.65423118790,-103.02259520800,,SK,CA
Lot 39,,"1101049",46.38123505170,-62.73923431520,,PE,CA
Lancer,,"4708049",50.80147940780,-108.87868540000,,SK,CA
Bighorn No. 8,,"4815015",51.40163740300,-115.07901449500,,AB,CA
Granum,,"4803021",49.87009131120,-113.51046893800,,AB,CA
Kahkewistahaw 72,,"4705804",50.49723323840,-102.55674150000,,SK,CA
,Lac-Jérôme,"2498904",51.21507267310,-63.56885586140,,QC,CA
Saint-Isidore,,"1315021",47.55289584310,-65.09571188500,,NB,CA
,Orford,"2445115",45.36607260810,-72.18381865050,,QC,CA
Edberg,,"4810006",52.78564098370,-112.78620952500,,AB,CA
Kootenay Boundary D,,"5905052",49.40754405590,-118.45221567300,,BC,CA
Gambo,,"1007047",48.79929008500,-54.21243920510,,NL,CA
Gillam,,"4623025",56.33342913800,-94.77483774210,,MB,CA
Major,,"4713021",51.87224998400,-109.61351724000,,SK,CA
,Rivière-à-Claude,"2404020",49.16983469660,-65.89098456110,,QC,CA
"Division No.  2, Subd. D",,"1002022",47.10920239710,-54.62014236530,,NL,CA
Bonavista,,"1007023",48.63080218880,-53.10409005080,,NL,CA
"Colchester, Subd. A",,"1210012",45.44390697260,-63.79848518390,,NS,CA
,Saint-Luc-de-Bellechasse,"2428060",46.52204388910,-70.47705110930,,QC,CA
Manor,,"4701054",49.60274940370,-102.08523102400,,SK,CA
,Mont-Laurier,"2479088",46.56176367690,-75.60001701730,,QC,CA
,Moffet,"2485075",47.58956851830,-78.88146681650,,QC,CA
Placentia,,"1001240",47.27041860530,-53.90572780980,,NL,CA
,Lac-aux-Sables,"2435010",46.92544757930,-72.44213059310,,QC,CA
"Division No.  5, Subd. E",,"1005007",49.35875643360,-57.14634262160,,NL,CA
,Sainte-Thérèse-de-Gaspé,"2402010",48.42487578820,-64.43278322170,,QC,CA
Baildon No. NB1,,"4707001",50.17855559230,-105.49508336400,,SK,CA
Kil-pah-las 3,,"5919808",48.73856005780,-123.61082213200,,BC,CA
Rainy Lake 17B,,"3559069",48.87950454860,-93.74561946770,,ON,CA
Samson NB7,,"4808811",52.78758080450,-113.37878944300,,AB,CA
,Saint-Faustin--Lac-Carré,"2478047",46.08134212450,-74.46687186680,,QC,CA
,Sept-Îles,"2497007",50.10707963890,-66.03733870220,,QC,CA
,Saint-Guillaume,"2449113",45.87760049890,-72.77355700760,,QC,CA
Pangman,,"4702054",49.64592398950,-104.65991911900,,SK,CA
Ahtahkakoop 104,,"4716860",53.39118222830,-106.88573522700,,SK,CA
Galiano Island 9,,"5917805",49.00624818360,-123.58504783000,,BC,CA
,Maria,"2406005",48.14351115490,-65.98740762720,,QC,CA
Shamrock No. NB4,,"4707011",50.17269143080,-106.62897180100,,SK,CA
Fraser-Fort George A,,"5953038",54.05938468710,-123.08662511800,,BC,CA
Lac la Biche County,,"4812037",55.19193965250,-111.53627429600,,AB,CA
