CLC,FEATURE_ID,NAME,NOM,PERIM_KM,AREA_KM2,LAT_DD,LON_DD,KIND,USAGE,DEPICTN,PROVINCE_C,COUNTRY_C,WATRBODY_C
"057330",fea1-1495,Bloodvein,Bloodvein,239.07870408400,2390.90964258000,51.64680821000,-96.47875602000,land,CLCBaseZone,hybrid,MB,CA,
"058100",fea1-1496,Brochet,Brochet,922.63921976900,46325.89931940000,58.53520626000,-100.70376957000,land,CLCBaseZone,hybrid,MB,CA,
"058200",fea1-1497,Tadoule Lake,Tadoule Lake,1154.83234969000,70923.02791180000,58.52243600000,-97.44100402000,land,CLCBaseZone,hybrid,MB,CA,
"058310",fea1-1499,Lynn Lake,Lynn Lake,354.16990659900,7261.37494174000,56.71933936000,-101.28576566000,land,CLCBaseZone,hybrid,MB,CA,
"058320",fea1-1500,Leaf Rapids,Leaf Rapids,503.36914010100,11651.75876910000,56.38881916000,-99.97077665000,land,CLCBaseZone,hybrid,MB,CA,
"058330",fea1-1501,Pukatawagan,Pukatawagan,333.91910432000,6592.56863408000,55.98252309000,-101.28969909000,land,CLCBaseZone,hybrid,MB,CA,
"058410",fea1-1503,South Indian Lake and Amisk Prov. Park,South Indian Lake et Amisk Prov. Park,454.59173904400,11630.51388810000,56.70624702000,-98.05014662000,land,CLCBaseZone,hybrid,MB,CA,
"058420",fea1-1504,Split Lake and York Landing,Split Lake et York Landing,623.36926598500,18532.81013090000,56.12846642000,-96.14974682000,land,CLCBaseZone,hybrid,MB,CA,
"058430",fea1-1505,Thompson Thicket Portage and Pikwitonei,Thompson Thicket Portage et Pikwitonei,423.32715438700,10631.68359440000,55.74803645000,-97.53218898000,land,CLCBaseZone,hybrid,MB,CA,
"058440",fea1-1506,Nelson House,Nelson House,407.26024132500,9586.89592625000,55.74782573000,-98.79923853000,land,CLCBaseZone,hybrid,MB,CA,
"058510",fea1-1508,Snow Lake and Herb Lake Landing,Snow Lake et Herb Lake Landing,439.36810462200,10452.64389800000,54.97487031000,-99.97766126000,land,CLCBaseZone,hybrid,MB,CA,
"058520",fea1-1509,Flin Flon Cranberry Portage and Grass River Prov. Park,Flin Flon Cranberry Portage et Grass River Prov. Park,465.03246328600,12089.46720360000,54.98715003000,-101.22289966000,land,CLCBaseZone,hybrid,MB,CA,
"059100",fea1-1510,Churchill,Churchill,1029.18898006000,35243.29701490001,58.07833293000,-94.20234106000,land,CLCBaseZone,hybrid,MB,CA,
"059200",fea1-1511,York,York,516.59234493000,12899.10753410000,56.85869591000,-90.67990719000,land,CLCBaseZone,hybrid,MB,CA,
"059300",fea1-1512,Gillam,Gillam,679.00196171600,22345.38922400000,56.24635786000,-94.48485897000,land,CLCBaseZone,hybrid,MB,CA,
"059400",fea1-1513,Shamattawa,Shamattawa,755.52147419300,32022.67047620000,55.92410086000,-92.28906352000,land,CLCBaseZone,hybrid,MB,CA,
"059510",fea1-1515,Oxford House and Gods Lake,Oxford House et Gods Lake,379.30470150900,8853.55548820000,54.72207970000,-94.66710672000,land,CLCBaseZone,hybrid,MB,CA,
"059520",fea1-1516,Red Sucker Lake,Red Sucker Lake,554.88349304800,12647.06750700000,54.62127905000,-93.18285442000,land,CLCBaseZone,hybrid,MB,CA,
"059530",fea1-1517,Island Lake,Island Lake,450.48800958900,10229.63673780000,53.72915504000,-94.67198748000,land,CLCBaseZone,hybrid,MB,CA,
"061111",fea1-1525,R.M. of Deer Forks including Burstall and Estuary,m.r. de Deer Forks incluant Burstall et Estuary,133.93100648700,745.49255992600,50.75570453000,-109.87522524000,land,CLCBaseZone,hybrid,SK,CA,
"061112",fea1-1526,R.M. of Happyland including Leader Prelate and Mendham,m.r. de Happyland incluant Leader Prelate et Mendham,157.28062893900,1280.45704296000,50.77066072000,-109.53602981000,land,CLCBaseZone,hybrid,SK,CA,
"061113",fea1-1527,R.M. of Enterprise including Richmound,m.r. d'Enterprise incluant Richmound,141.26394844700,1005.61919760000,50.34974996000,-109.85795796000,land,CLCBaseZone,hybrid,SK,CA,
"061114",fea1-1528,R.M. of Fox Valley including Fox Valley,m.r. de Fox Valley incluant Fox Valley,145.70170014400,1270.05488148000,50.44072818000,-109.40682124000,land,CLCBaseZone,hybrid,SK,CA,
"061115",fea1-1529,R.M. of Big Stick including Golden Prairie,m.r. de Big Stick incluant Golden Prairie,119.99310717100,847.05519189700,50.17878076000,-109.49369450000,land,CLCBaseZone,hybrid,SK,CA,
"061121",fea1-1530,R.M. of Clinworth including Sceptre Lemsford and Portreeve,m.r. de Clinworth incluant Sceptre Lemsford et Portreeve,160.32222864000,1437.42519705000,50.79484828000,-109.12380984000,land,CLCBaseZone,hybrid,SK,CA,
"061122",fea1-1531,R.M. of Miry Creek including Abbey Lancer and Shackleton,m.r. de Miry Creek incluant Abbey Lancer et Shackleton,153.39683525400,1227.03864631000,50.76301963000,-108.71343361000,land,CLCBaseZone,hybrid,SK,CA,
"061123",fea1-1532,R.M. of Pittville including Hazlet,m.r. de Pittville incluant Hazlet,145.16268912400,1265.15703463000,50.44100143000,-108.78791037000,land,CLCBaseZone,hybrid,SK,CA,
"061131",fea1-1533,R.M. of Piapot including Piapot,m.r. de Piapot incluant Piapot,200.24597857500,1979.64491765000,50.00386864000,-109.07274182000,land,CLCBaseZone,hybrid,SK,CA,
"061211",fea1-1537,R.M. of Lacadena including Kyle Tyner and Sanctuary,m.r. de Lacadena incluant Kyle Tyner et Sanctuary,185.71978164200,1920.33010011000,50.88103966000,-108.15279090000,land,CLCBaseZone,hybrid,SK,CA,
"061212",fea1-1538,R.M. of Victory including Beechy,m.r. de Victory incluant Beechy,153.57301206100,1430.40433524000,50.84096732000,-107.53812085000,land,CLCBaseZone,hybrid,SK,CA,
"061213",fea1-1539,R.M. of Canaan including Lucky Lake,m.r. de Canaan incluant Lucky Lake,107.67839900100,603.87836333100,50.88854626000,-107.10011694000,land,CLCBaseZone,hybrid,SK,CA,
"061221",fea1-1540,R.M. of Riverside including Cabri Pennant and Success,m.r. de Riverside incluant Cabri Pennant et Success,184.33420539900,1341.24818325000,50.52389351000,-108.29656083000,land,CLCBaseZone,hybrid,SK,CA,
"061222",fea1-1541,R.M. of Saskatchewan Landing including Stewart Valley,m.r. de Saskatchewan Landing incluant Stewart Valley,126.22285172800,820.40861781800,50.52953665000,-107.87839471000,land,CLCBaseZone,hybrid,SK,CA,
"061223",fea1-1542,R.M. of Webb including Webb and Antelope lake,m.r. de Webb incluant Webb et le lac Antelope,138.36433864300,1131.93121928000,50.13522347000,-108.26101860000,land,CLCBaseZone,hybrid,SK,CA,
"061224",fea1-1543,R.M. of Swift Current including Swift Current and Wymark,m.r. de Swift Current incluant Swift Current et Wymark,137.71386209500,1130.12031170000,50.22257625000,-107.85395648000,land,CLCBaseZone,hybrid,SK,CA,
"061225",fea1-1544,R.M. of Lac Pelletier including Blumenhof,m.r. du Lac Pelletier incluant Blumenhof,118.50378258500,850.16207110700,49.91670987000,-107.84293359000,land,CLCBaseZone,hybrid,SK,CA,
"061231",fea1-1545,R.M. of Excelsior including Waldeck Rush Lake and Main Centre,m.r. d'Excelsior incluant Waldeck Rush Lake et Main Centre,165.84733226200,1249.51746836000,50.50012747000,-107.45571973000,land,CLCBaseZone,hybrid,SK,CA,
"061232",fea1-1546,R.M. of Morse including Herbert Morse Ernfold and Gouldtown,m.r. de Morse incluant Herbert Morse Ernfold et Gouldtown,163.37344185500,1336.42351813000,50.51939139000,-107.04762682000,land,CLCBaseZone,hybrid,SK,CA,
"061233",fea1-1547,R.M. of Coulee including Neidpath and McMahon,m.r. de Coulee incluant Neidpath et McMahon,118.06065298700,848.06469230500,50.17887811000,-107.44122633000,land,CLCBaseZone,hybrid,SK,CA,
"061234",fea1-1548,R.M. of Lawtonia including Hodgeville,m.r. de Lawtonia incluant Hodgeville,117.58647080500,847.56174004600,50.17900513000,-107.03047775000,land,CLCBaseZone,hybrid,SK,CA,
"061235",fea1-1549,R.M. of Glen Bain including Glen Bain,m.r. de Glen Bain incluant Glen Bain,117.82366576400,850.66805289600,49.91668954000,-107.02546549000,land,CLCBaseZone,hybrid,SK,CA,
"061236",fea1-1550,R.M. of Whiska Creek including Vanguard Neville and Pambrun,m.r. de Whiska Creek incluant Vanguard Neville et Pambrun,118.29677792100,849.82352822000,49.91676421000,-107.43409758000,land,CLCBaseZone,hybrid,SK,CA,
"061311",fea1-1552,R.M. of Maple Creek including Maple Creek,m.r. de Maple Creek incluant Maple Creek,182.38704169700,1680.77438911000,49.94272195000,-109.66599263000,land,CLCBaseZone,hybrid,SK,CA,
"061312",fea1-1553,R.M. of Maple Creek including Cypress Hills Prov. Park,m.r. de Maple Creek incluant Cypress Hills Prov. Park,167.96087907300,1624.21656105000,49.65957547000,-109.63094136000,land,CLCBaseZone,hybrid,SK,CA,
"061313",fea1-1554,R.M. of Reno including Consul Robsart and Willow Creek,m.r. de Reno incluant Consul Robsart et Willow Creek,248.08688614100,3527.28140526000,49.26838324000,-109.58698195000,land,CLCBaseZone,hybrid,SK,CA,
"061321",fea1-1555,R.M. of Arlington including Dollard,m.r. d'Arlington incluant Dollard,116.66441475300,850.16718755900,49.65451677000,-108.64740047000,land,CLCBaseZone,hybrid,SK,CA,
"061322",fea1-1556,R.M. of White Valley including Eastend and Ravenscrag,m.r. de White Valley incluant Eastend et Ravenscrag,217.19363930600,2036.55844679000,49.45381671000,-108.85283211000,land,CLCBaseZone,hybrid,SK,CA,
"061323",fea1-1557,R.M. of Frontier including Frontier and Claydon,m.r. de Frontier incluant Frontier et Claydon,178.29169368000,1706.21480534000,49.13077164000,-108.81707205000,land,CLCBaseZone,hybrid,SK,CA,
"061331",fea1-1558,R.M. of Bone Creek including Simmie and Scotsguard,m.r. de Bone Creek incluant Simmie et Scotsguard,119.08150587700,850.35038791200,49.82932467000,-108.24634222000,land,CLCBaseZone,hybrid,SK,CA,
"061332",fea1-1559,R.M. of Grassy Creek including Shaunavon,m.r. de Grassy Creek incluant Shaunavon,118.91747968300,851.30450144400,49.56747108000,-108.23548277000,land,CLCBaseZone,hybrid,SK,CA,
"061333",fea1-1560,R.M. of Wise Creek including Cadillac and Admiral,m.r. de Wise Creek incluant Cadillac et Admiral,116.86350487900,851.14932932800,49.65460074000,-107.83367674000,land,CLCBaseZone,hybrid,SK,CA,
"061341",fea1-1561,R.M. of Lone Tree including Climax and Bracken,m.r. de Lone Tree incluant Climax et Bracken,119.28697034300,853.18495087600,49.13088043000,-108.21543491000,land,CLCBaseZone,hybrid,SK,CA,
"061342",fea1-1562,R.M. of Val Marie including Val Marie Orkney and Monchy,m.r. de Val Marie incluant Val Marie Orkney et Monchy,294.00952033300,3125.23595347000,49.24210328000,-107.78081642000,land,CLCBaseZone,hybrid,SK,CA,
"061351",fea1-1563,R.M. of Auvergne including Ponteix and Aneroid,m.r. d'Auvergne incluant Ponteix et Aneroid,116.78682538100,853.25322428600,49.65440391000,-107.42674292000,land,CLCBaseZone,hybrid,SK,CA,
"061352",fea1-1564,R.M. of Pinto Creek including Kincaid and Hazenmore,m.r. de Pinto Creek incluant Kincaid et Hazenmore,116.85334356300,850.42116734500,49.65448869000,-107.02000464000,land,CLCBaseZone,hybrid,SK,CA,
"061353",fea1-1565,R.M. of Glen McPherson west of Mankota,m.r. de Glen McPherson à l'ouest de Mankota,117.34631161200,849.90598143000,49.39245408000,-107.41851263000,land,CLCBaseZone,hybrid,SK,CA,
"061354",fea1-1566,R.M. of Mankota including Mankota and Ferland,m.r. de Mankota incluant Mankota et Ferland,176.17903210000,1704.28148850000,49.26140901000,-107.01264685000,land,CLCBaseZone,hybrid,SK,CA,
"062100",fea1-1567,City of Regina,ville de Regina,77.74430317320,180.65107493700,50.45559408000,-104.62776916000,land,CLCBaseZone,hybrid,SK,CA,
"062211",fea1-1569,R.M. of Maple Bush including Riverhurst and Douglas Prov. Park,m.r. de Maple Bush incluant Riverhurst et Douglas Prov. Park,123.30678415600,911.66220256800,50.94989467000,-106.65899243000,land,CLCBaseZone,hybrid,SK,CA,
"062212",fea1-1570,R.M. of Huron including Tugaske,m.r. de Huron incluant Tugaske,116.17980438300,843.35253476700,50.96515596000,-106.21284549000,land,CLCBaseZone,hybrid,SK,CA,
"062213",fea1-1571,R.M. of Enfield including Central Butte,m.r. d'Enfield incluant Central Butte,136.64333203000,1029.79794668000,50.71088276000,-106.67692507000,land,CLCBaseZone,hybrid,SK,CA,
"062214",fea1-1572,R.M. of Eyebrow including Eyebrow and Brownlee,m.r. d'Eyebrow incluant Eyebrow et Brownlee,116.27121084400,844.69202535500,50.70302670000,-106.21189563000,land,CLCBaseZone,hybrid,SK,CA,
"062221",fea1-1573,R.M. of Craik including Craik and Aylesbury,m.r. de Craik incluant Craik et Aylesbury,149.81739138200,888.23538105400,50.93826187000,-105.79798834000,land,CLCBaseZone,hybrid,SK,CA,
"062222",fea1-1574,R.M. of Sarnia including Holdfast Chamberlain and Dilke,m.r. de Sarnia incluant Holdfast Chamberlain et Dilke,126.67359371500,916.72825723900,50.95619148000,-105.39582321000,land,CLCBaseZone,hybrid,SK,CA,
"062223",fea1-1575,R.M. of Marquis including Tuxford Keeler and Buffalo Pound,m.r. de Marquis incluant Tuxford Keeler et Buffalo Pound,163.42275956400,811.11107448500,50.67477861000,-105.77778599000,land,CLCBaseZone,hybrid,SK,CA,
"062224",fea1-1576,R.M. of Dufferin including Bethune and Findlater,m.r. de Dufferin incluant Bethune et Findlater,128.31406596300,998.71684926100,50.71411998000,-105.30380705000,land,CLCBaseZone,hybrid,SK,CA,
"062231",fea1-1577,R.M. of Chaplin including Chaplin,m.r. de Chaplin incluant Chaplin,126.11763009100,893.45937602900,50.43230656000,-106.61437025000,land,CLCBaseZone,hybrid,SK,CA,
"062232",fea1-1578,R.M. of Wheatlands including Mortlach and Parkbeg,m.r. de Wheatlands incluant Mortlach et Parkbeg,116.30738914100,845.29779964900,50.44082478000,-106.21052397000,land,CLCBaseZone,hybrid,SK,CA,
"062233",fea1-1579,R.M. of Shamrock including Shamrock and Kelstern,m.r. de Shamrock incluant Shamrock et Kelstern,114.08919367900,798.80521443100,50.17234740000,-106.62913858000,land,CLCBaseZone,hybrid,SK,CA,
"062234",fea1-1580,R.M. of Rodgers including Coderre and Courval,m.r. de Rodgers incluant Coderre et Courval,116.80795180100,847.72185276200,50.17886058000,-106.20981276000,land,CLCBaseZone,hybrid,SK,CA,
"062241",fea1-1581,R.M. of Caron including Caronport and Caron,m.r. de Caron incluant Caronport et Caron,98.53668392990,587.51909514100,50.44042397000,-105.86096786000,land,CLCBaseZone,hybrid,SK,CA,
"062243",fea1-1583,R.M. of Pense including Pense Belle Plaine and Stony Beach,m.r. de Pense incluant Pense Belle Plaine et Stony Beach,116.29240590700,844.91407463400,50.44043626000,-105.09880443000,land,CLCBaseZone,hybrid,SK,CA,
"062244",fea1-1584,City of Moose Jaw,ville de Moose Jaw,39.05975852050,49.07905136230,50.39685083000,-105.54650794000,land,CLCBaseZone,hybrid,SK,CA,
"062245",fea1-1585,R.M. of Hillsborough including Crestwynd and Old Wives lake,m.r. de Hillsborough incluant Crestwynd et le lac Old Wives,102.80713336400,630.38830120000,50.17548897000,-105.85164828000,land,CLCBaseZone,hybrid,SK,CA,
"062246",fea1-1586,R.M. of Redburn including Rouleau and Hearne,m.r. de Redburn incluant Rouleau et Hearne,119.61310857700,848.71222878100,50.17831706000,-105.08450429000,land,CLCBaseZone,hybrid,SK,CA,
"062247",fea1-1587,R.M. of Baildon including Briercrest,m.r. de Baildon incluant Briercrest,119.98796041800,846.86089410300,50.17843288000,-105.49461808000,land,CLCBaseZone,hybrid,SK,CA,
"062311",fea1-1589,R.M. of McKillop including Strasbourg and Rowans Ravine Prov. Park,m.r. de McKillop incluant Strasbourg et Rowans Ravine Prov. Park,121.84609611600,717.03105131500,50.97892590000,-105.00466979000,land,CLCBaseZone,hybrid,SK,CA,
"062312",fea1-1590,R.M. of Longlaketon including Earl Grey and Silton,m.r. de Longlaketon incluant Earl Grey et Silton,192.34999874200,1036.33199646000,50.93789877000,-104.69136313000,land,CLCBaseZone,hybrid,SK,CA,
"062313",fea1-1591,R.M. of Lumsden including Lumsden Regina Beach and Craven,m.r. de Lumsden incluant Lumsden Regina Beach et Craven,184.74161389600,848.17809660300,50.67385298000,-104.77008394000,land,CLCBaseZone,hybrid,SK,CA,
"062321",fea1-1592,R.M. of Cupar including Southey Cupar and Markinch,m.r. de Cupar incluant Southey Cupar et Markinch,136.63115623000,932.11956446200,50.95018201000,-104.30783466000,land,CLCBaseZone,hybrid,SK,CA,
"062322",fea1-1593,R.M. of Lipton including Lipton and Dysart,m.r. de Lipton incluant Lipton et Dysart,120.19652249100,819.05471950200,50.96616156000,-103.88919195000,land,CLCBaseZone,hybrid,SK,CA,
"062323",fea1-1594,R.M. of Tullymet including Peepeekisis Res.,m.r. de Tullymet incluant la rés. ind. Peepeekisis,120.23673249100,860.93559788300,50.98745623000,-103.47729564000,land,CLCBaseZone,hybrid,SK,CA,
"062332",fea1-1596,R.M. of Bratt's Lake including Wilcox Corinne and Estlin,m.r. de Bratt's Lake incluant Wilcox Corinne et Estlin,119.23230752400,849.04796893000,50.17835763000,-104.67378462000,land,CLCBaseZone,hybrid,SK,CA,
"062341",fea1-1597,R.M. of Lajord including Lajord Kronau and Riceton,m.r. de Lajord incluant Lajord Kronau et Riceton,138.21173145400,942.46445075500,50.19586579000,-104.25033122000,land,CLCBaseZone,hybrid,SK,CA,
"062342",fea1-1598,R.M. of Francis including Vibank Sedley and Odessa,m.r. de Francis incluant Vibank Sedley et Odessa,137.52653595900,1128.88785585000,50.22218690000,-103.85460197000,land,CLCBaseZone,hybrid,SK,CA,
"062343",fea1-1599,R.M. of Montmartre including Assiniboine Res.,m.r. de Montmartre incluant la rés. ind. Assiniboine,137.34002902000,1033.83681226000,50.21024529000,-103.45596299000,land,CLCBaseZone,hybrid,SK,CA,
"062351",fea1-1600,R.M. of Edenwold including Balgonie and Piapot Res.,m.r. d'Edenwold incluant Balgonie et la rés. ind. Piapot,157.80264786900,990.11756267200,50.54029439000,-104.35426362000,land,CLCBaseZone,hybrid,SK,CA,
"062352",fea1-1601,R.M. of North Qu'Appelle including Fort Qu'Appelle,m.r. de North Qu'Appelle incluant Fort Qu'Appelle,149.00476758100,742.27450701200,50.75377256000,-103.94714168000,land,CLCBaseZone,hybrid,SK,CA,
"062353",fea1-1602,R.M. of South Qu'Appelle including Qu'Appelle and Edgeley,m.r. de South Qu'Appelle incluant Qu'Appelle et Edgeley,130.14311133300,910.55373169900,50.53872380000,-104.01285599000,land,CLCBaseZone,hybrid,SK,CA,
"062361",fea1-1603,R.M. of Abernethy including Balcarres and Abernethy,m.r. d'Abernethy incluant Balcarres et Abernethy,158.35535381700,790.26323992900,50.72049187000,-103.44338581000,land,CLCBaseZone,hybrid,SK,CA,
"062362",fea1-1604,R.M. of Indian Head including Indian Head and Sintaluta,m.r. d'Indian Head incluant Indian Head et Sintaluta,131.81762452500,767.33010999100,50.51884661000,-103.60585553000,land,CLCBaseZone,hybrid,SK,CA,
"062411",fea1-1606,R.M. of Gravelbourg including Gravelbourg and Bateman,m.r. de Gravelbourg incluant Gravelbourg et Bateman,117.34427471600,848.52249321100,49.91668702000,-106.61687029000,land,CLCBaseZone,hybrid,SK,CA,
"062412",fea1-1607,R.M. of Sutton including Mazenod Palmer and Vantage,m.r. de Sutton incluant Mazenod Palmer et Vantage,116.67388576800,847.38496297800,49.91686034000,-106.20848407000,land,CLCBaseZone,hybrid,SK,CA,
"062413",fea1-1608,R.M. of Wood River including Lafleche Woodrow and Melaval,m.r. de Wood River incluant Lafleche Woodrow et Melaval,116.92261091500,849.86048024300,49.65467477000,-106.61351619000,land,CLCBaseZone,hybrid,SK,CA,
"062414",fea1-1609,R.M. of Stonehenge including Limerick and Congress,m.r. de Stonehenge incluant Limerick et Congress,134.55674462200,1039.98753728000,49.62547842000,-106.20515106000,land,CLCBaseZone,hybrid,SK,CA,
"062421",fea1-1610,R.M. of Waverley including Glentworth and Fir Mountain,m.r. de Waverley incluant Glentworth et Fir Mountain,175.49582751100,1451.24015120000,49.28637714000,-106.63476506000,land,CLCBaseZone,hybrid,SK,CA,
"062422",fea1-1611,R.M. of Old Post including Wood Mountain and Killdeer,m.r. d'Old Post incluant Wood Mountain et Killdeer,183.56093084200,1775.07783337000,49.21660278000,-106.24546193000,land,CLCBaseZone,hybrid,SK,CA,
"062431",fea1-1612,R.M. of Lake Johnson including Mossbank and Ardill,m.r. de Lake Johnson incluant Mossbank et Ardill,102.74160250800,631.00538506300,49.91905755000,-105.85233935000,land,CLCBaseZone,hybrid,SK,CA,
"062432",fea1-1613,R.M. of Terrell including Spring Valley and Cardross,m.r. de Terrell incluant Spring Valley et Cardross,123.73102758000,887.40238207100,49.91207460000,-105.48763373000,land,CLCBaseZone,hybrid,SK,CA,
"062433",fea1-1614,R.M. of Lake of The Rivers including Assiniboia,m.r. de Lake of The Rivers incluant Assiniboia,107.52556791200,710.15519321400,49.65381076000,-105.83449058000,land,CLCBaseZone,hybrid,SK,CA,
"062434",fea1-1615,R.M. of Excel including Viceroy Ormiston and Verwood,m.r. d'Excel incluant Viceroy Ormiston et Verwood,148.02535721200,1176.49601872000,49.60232108000,-105.44423459000,land,CLCBaseZone,hybrid,SK,CA,
"062441",fea1-1616,R.M. of Willow Bunch including Willow Bunch and St Victor,m.r. de Willow Bunch incluant Willow Bunch et St Victor,151.10964642300,1102.53393277000,49.38215785000,-105.74348068000,land,CLCBaseZone,hybrid,SK,CA,
"062442",fea1-1617,R.M. of Poplar Valley including Rockglen and Fife Lake,m.r. de Poplar Valley incluant Rockglen et Fife Lake,120.77841413700,789.23567512500,49.12476647000,-105.81056933000,land,CLCBaseZone,hybrid,SK,CA,
"062443",fea1-1618,R.M. of Hart Butte including Coronach,m.r. de Hart Butte incluant Coronach,120.69214746300,851.88069453100,49.13013383000,-105.41957756000,land,CLCBaseZone,hybrid,SK,CA,
"062451",fea1-1619,R.M. of Elmsthorpe including Avonlea and Truax,m.r. d'Elmsthorpe incluant Avonlea et Truax,119.97617432200,850.33943821100,49.91598222000,-105.06968068000,land,CLCBaseZone,hybrid,SK,CA,
"062452",fea1-1620,R.M. of Key West including Ogema and Kayville,m.r. de Key West incluant Ogema et Kayville,117.25802835100,851.09701263000,49.65356907000,-105.05502233000,land,CLCBaseZone,hybrid,SK,CA,
"062461",fea1-1621,R.M. of Bengough including Bengough,m.r. de Bengough incluant Bengough,157.54549435800,1075.08770449000,49.37537725000,-105.10016282000,land,CLCBaseZone,hybrid,SK,CA,
"062462",fea1-1622,R.M. of The Gap including Ceylon and Hardy,m.r. de The Gap incluant Ceylon et Hardy,116.71829940200,849.82680426000,49.39140664000,-104.62860528000,land,CLCBaseZone,hybrid,SK,CA,
"062463",fea1-1623,R.M. of Happy Valley including Big Beaver,m.r. de Happy Valley incluant Big Beaver,119.84674624600,851.09337830900,49.13004841000,-105.01783653000,land,CLCBaseZone,hybrid,SK,CA,
"062464",fea1-1624,R.M. of Surprise Valley including Minton and Regway,m.r. de Surprise Valley incluant Minton et Regway,119.53623474000,851.46139904100,49.12994910000,-104.61646942000,land,CLCBaseZone,hybrid,SK,CA,
"062511",fea1-1626,R.M. of Caledonia including Milestone and Parry,m.r. de Caledonia incluant Milestone et Parry,119.45606330000,847.59307252800,49.91628488000,-104.66147810000,land,CLCBaseZone,hybrid,SK,CA,
"062512",fea1-1627,R.M. of Scott including Yellow Grass Lang and Lewvan,m.r. de Scott incluant Yellow Grass Lang et Lewvan,119.09146341200,852.74726527900,49.91594745000,-104.25267302000,land,CLCBaseZone,hybrid,SK,CA,
"062513",fea1-1628,R.M. of Norton including Pangman and Khedive,m.r. de Norton incluant Pangman et Khedive,117.12725648200,854.57159707600,49.65367943000,-104.64847931000,land,CLCBaseZone,hybrid,SK,CA,
"062514",fea1-1629,R.M. of Brokenshell including Trossachs,m.r. de Brokenshell incluant Trossachs,116.99577168500,851.42434952100,49.65345543000,-104.24178822000,land,CLCBaseZone,hybrid,SK,CA,
"062521",fea1-1630,R.M. of Wellington including Cedoux Colfax and Tyvan,m.r. de Wellington incluant Cedoux Colfax et Tyvan,118.54348042000,850.55031780800,49.91615755000,-103.84420718000,land,CLCBaseZone,hybrid,SK,CA,
"062522",fea1-1631,R.M. of Fillmore including Fillmore Creelman and Osage,m.r. de Fillmore incluant Fillmore Creelman et Osage,118.16615930000,852.59748733700,49.91612791000,-103.43568748000,land,CLCBaseZone,hybrid,SK,CA,
"062523",fea1-1632,R.M. of Weyburn including Weyburn and McTaggart,m.r. de Weyburn incluant Weyburn et McTaggart,116.60559855900,850.67990493000,49.65352622000,-103.83515893000,land,CLCBaseZone,hybrid,SK,CA,
"062524",fea1-1633,R.M. of Griffin including Griffin and Froude,m.r. de Griffin incluant Griffin et Froude,116.75858489600,851.73609581600,49.65350166000,-103.42865912000,land,CLCBaseZone,hybrid,SK,CA,
"062531",fea1-1634,R.M. of Laurier including Radville,m.r. de Laurier incluant Radville,116.79912763800,851.05815153800,49.39142605000,-104.22543500000,land,CLCBaseZone,hybrid,SK,CA,
"062532",fea1-1635,R.M. of Lomond including Colgate and Goodwater,m.r. de Lomond incluant Colgate et Goodwater,116.79804564300,851.29395216600,49.39147475000,-103.82213666000,land,CLCBaseZone,hybrid,SK,CA,
"062533",fea1-1636,R.M. of Lake Alma including Lake Alma and Beaubier,m.r. de Lake Alma incluant Lake Alma et Beaubier,119.06821042300,847.86766188500,49.13014406000,-104.21508404000,land,CLCBaseZone,hybrid,SK,CA,
"062534",fea1-1637,R.M. of Souris Valley including Tribune and Oungre,m.r. de Souris Valley incluant Tribune et Oungre,118.72952434300,850.72248070900,49.13011998000,-103.81335536000,land,CLCBaseZone,hybrid,SK,CA,
"062541",fea1-1638,R.M. of Cymri including Midale Macoun and Halbrite,m.r. de Cymri incluant Midale Macoun et Halbrite,116.59816504200,851.12995300800,49.39150688000,-103.41851430000,land,CLCBaseZone,hybrid,SK,CA,
"062542",fea1-1639,R.M. of Benson including Benson,m.r. de Benson incluant Benson,116.67676194600,850.68894532400,49.39139248000,-103.01514415000,land,CLCBaseZone,hybrid,SK,CA,
"062543",fea1-1640,R.M. of Cambria including Torquay and Outram,m.r. de Cambria incluant Torquay et Outram,118.21108351400,850.93214390800,49.13007383000,-103.41178252000,land,CLCBaseZone,hybrid,SK,CA,
"062544",fea1-1641,R.M. of Estevan including Estevan and Hitchcock,m.r. d'Estevan incluant Estevan et Hitchcock,117.64208600100,843.90043740300,49.13033800000,-103.01171435000,land,CLCBaseZone,hybrid,SK,CA,
"063111",fea1-1643,R.M. of Garry including Jedburgh,m.r. de Garry incluant Jedburgh,118.30295502700,854.64746625600,51.25444192000,-103.06189220000,land,CLCBaseZone,hybrid,SK,CA,
"063112",fea1-1644,R.M. of Orkney including Yorkton Springside and Ebenezer,m.r. d'Orkney incluant Yorkton Springside et Ebenezer,119.08621378200,855.79192742500,51.25454578000,-102.63975519000,land,CLCBaseZone,hybrid,SK,CA,
"063113",fea1-1645,R.M. of Stanley including Goodeve Fenwood and Duff,m.r. de Stanley incluant Goodeve Fenwood et Duff,120.17306576900,872.72745446600,50.98797718000,-103.06050636000,land,CLCBaseZone,hybrid,SK,CA,
"063114",fea1-1646,R.M. of Cana including Melville,m.r. de Cana incluant Melville,117.92505779800,857.25963984900,50.98940820000,-102.63608699000,land,CLCBaseZone,hybrid,SK,CA,
"063121",fea1-1647,R.M. of McLeod including Lemberg and Neudorf,m.r. de McLeod incluant Lemberg et Neudorf,170.95882144800,907.39516847400,50.71371471000,-103.06887381000,land,CLCBaseZone,hybrid,SK,CA,
